radio,mcc,mnc,lac,cellid,unit,lon,lat,range,samples,changeable,created,updated,averageSignalStrength
LTE,234,30,23371,6852617,-1,-0.0873,51.5113,1000,6,1,1748839625,1748898243,0
LTE,234,30,23371,2744586,-1,-0.0884,51.5128,1000,3,1,1748839665,1748898243,0
LTE,234,30,23371,2744585,-1,-0.0889,51.5132,1000,1,1,1748839685,1748839685,0
NR,234,30,176011,9230352397,-1,-0.1537,51.5415,1000,4,1,1748874780,1750278245,0
NR,234,30,176011,9666969613,-1,-0.1527,51.5423,1000,5,1,1748874803,1753698904,0
NR,234,30,175011,9667248137,-1,-0.1466,51.532,1000,4,1,1748875106,1748898243,0
NR,234,30,175011,9673834508,-1,-0.1458,51.5287,1000,2,1,1748875154,1748898243,0
NR,234,30,175011,9800105993,-1,-0.1331,51.5252,1761,3,1,1748875188,1753896902,0
NR,234,30,164011,9799352329,-1,-0.1487,51.5229,1000,2,1,1748875211,1749230521,0
NR,234,30,172011,448331778,-1,-0.1416,51.514,1000,1,1,1748875612,1748875612,0
LTE,234,30,24630,6629388,-1,0.0258,51.5098,1000,4,1,1748876963,1748898243,0
NR,234,30,169011,9676570633,-1,0.106,51.4906,1000,4,1,1748877465,1748898243,0
LTE,234,10,4320,138307962,0,-0.1349,51.4684,1000,1,1,1748905489,1748905489,0
LTE,234,10,4320,153834375,-1,-0.1778,51.5149,1000,8,1,1748942538,1748967061,0
NR,234,30,171011,8427651087,-1,-0.0793,51.5179,1000,6,1,1748954909,1748983201,0
LTE,234,30,23370,6388248,-1,-0.0779,51.5176,1000,6,1,1748958100,1748983202,0
LTE,234,30,24461,6556935,-1,-0.0825,51.5176,1000,1,1,1748961787,1748961787,0
LTE,234,30,24631,6629379,-1,0.026,51.5098,1000,3,1,1748961966,1748983202,0
LTE,234,30,24640,2716174,0,0.2792,51.4842,1000,1,1,1748929701,1748929701,0
LTE,234,10,14465,153803120,0,0.2897,51.4951,1000,1,1,1748929728,1748929728,0
LTE,234,15,12295,3324438,0,0.2934,51.4903,1000,1,1,1748929891,1748929891,0
LTE,234,15,12295,3324440,0,0.2936,51.4915,1000,1,1,1748929905,1748929905,0
LTE,234,10,14465,153787256,0,0.2916,51.4907,1000,1,1,1748929912,1748929912,0
LTE,234,30,21600,7218446,0,0.3084,51.4914,1000,1,1,1748930015,1748930015,0
LTE,234,15,12295,3324428,0,0.3107,51.4955,1000,1,1,1748930046,1748930046,0
LTE,234,30,21601,3637512,0,0.317,51.5744,1000,1,1,1748935486,1748935486,0
LTE,234,30,24641,9594624,0,0.3131,51.5732,1000,1,1,1748935487,1748935487,0
LTE,234,30,21601,3637506,0,0.318,51.5763,1000,1,1,1748935488,1748935488,0
LTE,234,20,1301,1112156,0,0.2908,51.5741,1000,1,1,1748935568,1748935568,0
LTE,234,10,14467,136126584,-1,-0.4488,51.3383,1000,12,1,1744890397,1749022983,0
LTE,234,10,14467,136126574,-1,-0.4547,51.3399,1000,6,1,1744890437,1749022983,0
LTE,234,10,14467,137274990,-1,-0.4874,51.3615,1000,5,1,1744890917,1749022983,0
LTE,234,10,14464,30652274,-1,-0.3345,51.3749,1000,10,1,1746447050,1749023050,0
LTE,234,10,14466,137202569,-1,-0.2385,51.3765,1000,1,1,1747132007,1747132007,0
LTE,234,10,14466,153768840,-1,-0.2203,51.3787,500,25,1,1747212721,1754086765,0
LTE,234,10,14466,133557630,-1,-0.2256,51.3796,1185,31,1,1747212751,1754086765,0
LTE,234,10,14466,153768834,-1,-0.2194,51.3782,500,30,1,1747213342,1756420628,0
LTE,234,10,14466,153768836,-1,-0.2205,51.38,1000,3,1,1747215322,1749023052,0
LTE,234,10,14466,153768841,-1,-0.2204,51.38,1000,1,1,1747216852,1747216852,0
LTE,234,10,14466,133557631,-1,-0.2204,51.38,1000,2,1,1747217342,1749023052,0
LTE,234,10,14466,153768839,-1,-0.2196,51.3783,1000,5,1,1747220192,1754929265,0
LTE,234,10,14466,153768849,-1,-0.2295,51.3832,1641,13,1,1747220632,1756420628,0
LTE,234,10,14467,136126579,-1,-0.4549,51.34,1000,4,1,1747571845,1749023055,0
LTE,234,10,14467,136536696,-1,-0.4831,51.3399,1000,7,1,1747571975,1749023055,0
NR,234,30,176011,9163554826,-1,-0.14,51.5506,1000,1,1,1749124955,1749124955,0
NR,234,30,176011,9163554829,-1,-0.1406,51.5503,1000,2,1,1749124985,1749146101,0
NR,234,30,175011,826146819,-1,-0.1422,51.5476,1000,14,1,1749125035,1750063021,0
NR,234,30,176011,1475985412,-1,-0.1428,51.5472,1000,3,1,1749125235,1750063021,0
NR,234,30,175011,9018146833,-1,-0.1467,51.5469,1000,3,1,1749125467,1749146101,0
LTE,234,30,24451,2594827,-1,-0.1469,51.5468,1000,1,1,1749125793,1749125793,0
NR,234,30,174011,9184624655,-1,-0.086,51.526,1000,4,1,1749150273,1749176342,0
NR,234,30,174011,9184624656,-1,-0.0885,51.5254,1000,5,1,1749150323,1749176342,0
NR,234,30,174011,9805332496,-1,-0.0917,51.5251,1000,5,1,1749150393,1749176342,0
NR,234,30,174011,9805332495,-1,-0.0944,51.5245,1000,4,1,1749150423,1749176342,0
NR,234,30,174011,9800335376,-1,-0.0988,51.5227,1000,7,1,1749150453,1753698903,0
NR,234,30,174011,9800335377,-1,-0.0996,51.523,1000,5,1,1749150493,1749176342,0
NR,234,30,174011,9800335368,-1,-0.102,51.5224,1000,2,1,1749150553,1749176342,0
LTE,234,30,23371,3615233,-1,-0.1032,51.5224,1000,2,1,1749150563,1749176342,0
LTE,234,30,24421,2647553,-1,-0.1182,51.5203,1000,1,1,1749150783,1749150783,0
NR,234,30,175011,9799647238,-1,-0.1198,51.5178,1000,1,1,1749150913,1749150913,0
NR,234,30,175011,9799647239,-1,-0.1198,51.5167,1000,2,1,1749151193,1749176342,0
NR,234,30,172011,9666740239,-1,-0.1186,51.5109,1000,5,1,1749151583,1749176342,0
NR,234,30,172011,8642183184,-1,-0.1149,51.5065,1000,1,1,1749151663,1749151663,0
NR,234,30,172011,8424341519,-1,-0.1121,51.5041,1000,11,1,1749151673,1749176342,0
NR,234,30,172011,8424341520,-1,-0.1094,51.5019,1000,7,1,1749151743,1749176342,0
NR,234,30,172011,9747415047,-1,-0.1043,51.4984,1000,2,1,1749151893,1749176342,0
NR,234,30,172011,8417656847,-1,-0.1036,51.4979,1000,2,1,1749151903,1749176342,0
NR,234,30,172011,8417656849,-1,-0.1022,51.4967,1000,3,1,1749151913,1749176342,0
NR,234,30,171011,9733062673,-1,-0.0994,51.4954,1000,7,1,1749151943,1749176342,0
NR,234,30,171011,9733062672,-1,-0.0941,51.4942,1000,7,1,1749152073,1749176342,0
NR,234,30,171011,8421425169,-1,-0.0869,51.4947,1000,10,1,1749152113,1749176342,0
NR,234,30,171011,9667543056,-1,-0.0887,51.4943,1000,5,1,1749152123,1749176342,0
NR,234,30,171011,8421425167,-1,-0.0817,51.4963,1000,7,1,1749152203,1749176342,0
NR,234,30,171011,9667559440,-1,-0.0782,51.4956,1000,6,1,1749152263,1749176342,0
LTE,234,30,24460,3680269,-1,-0.0762,51.4948,1000,2,1,1749152303,1749176342,0
LTE,234,30,24461,8013313,-1,-0.0723,51.4929,1000,4,1,1749152343,1749176343,0
LTE,234,30,24461,8013322,-1,-0.0699,51.4928,1000,4,1,1749152393,1749176342,0
LTE,234,30,24461,7485186,-1,-0.068,51.4926,1000,2,1,1749152423,1749176342,0
LTE,234,30,24461,3300864,-1,-0.0667,51.4924,1000,3,1,1749152433,1749176343,0
NR,234,30,170011,8620736527,-1,-0.0643,51.4947,1000,10,1,1749152473,1753698903,0
NR,234,30,170011,9012887568,-1,-0.0449,51.492,1000,6,1,1749152963,1753698903,0
NR,234,30,170011,9667592209,-1,-0.042,51.49,1000,15,1,1749153003,1753698903,0
NR,234,30,170011,8621096966,-1,-0.0081,51.4818,1000,12,1,1749153433,1749176343,0
NR,234,30,170011,9798008840,-1,-0.0017,51.4833,1000,8,1,1749153513,1749176343,0
LTE,234,30,24630,6303256,-1,0.0144,51.4862,1000,4,1,1749153673,1749176343,0
LTE,234,30,24630,6303247,-1,0.0162,51.4864,1000,3,1,1749153713,1749176343,0
GSM,234,30,2463,20649,-1,0.0173,51.4866,1000,1,1,1749153753,1749153753,0
LTE,234,30,24641,8356115,0,0.2747,51.4967,1000,1,1,1749107783,1749107783,0
LTE,234,10,14465,128272752,0,0.2475,51.4597,1000,1,1,1749109828,1749109828,0
LTE,234,10,14465,128052600,0,0.2788,51.5304,1000,1,1,1749112462,1749112462,0
LTE,234,10,4227,128056698,0,0.269,51.6013,1000,1,1,1749112724,1749112724,0
LTE,234,10,4227,128056969,0,0.254,51.6053,1000,1,1,1749112872,1749112872,0
LTE,234,30,24641,9073154,0,0.2945,51.6223,1000,1,1,1749112925,1749112925,0
LTE,234,30,24641,2746880,0,0.2373,51.6002,1000,1,1,1749112967,1749112967,0
LTE,234,15,6148,3912486,0,0.2483,51.6044,1000,1,1,1749113008,1749113008,0
LTE,234,30,24641,2746889,0,0.2374,51.6006,1000,1,1,1749113009,1749113009,0
LTE,234,15,6148,3519014,0,0.2303,51.6003,1000,1,1,1749113065,1749113065,0
LTE,234,10,4227,130475912,0,0.2305,51.6,1000,1,1,1749113109,1749113109,0
LTE,234,30,24641,2746891,0,0.2296,51.601,1000,1,1,1749113129,1749113129,0
LTE,234,30,24641,2746888,0,0.2301,51.6004,1000,1,1,1749113129,1749113129,0
LTE,234,30,24641,9687809,0,0.2214,51.6059,1000,1,1,1749113187,1749113187,0
LTE,234,15,6148,3412750,0,0.2222,51.6093,1000,1,1,1749113233,1749113233,0
LTE,234,30,24641,9687827,0,0.2214,51.6059,1000,1,1,1749113247,1749113247,0
LTE,234,20,1179,13234177,0,0.2215,51.6058,1000,1,1,1749113274,1749113274,0
LTE,234,15,6148,3412770,0,0.2125,51.6043,1000,1,1,1749113286,1749113286,0
LTE,234,15,6148,3412774,0,0.2141,51.6052,1000,1,1,1749113292,1749113292,0
LTE,234,10,4227,153718665,0,0.2162,51.6055,1000,1,1,1749113307,1749113307,0
LTE,234,30,24641,9687812,0,0.2235,51.6056,1000,1,1,1749113307,1749113307,0
LTE,234,10,4227,153718664,0,0.216,51.6061,1000,1,1,1749113347,1749113347,0
LTE,234,10,4227,153718663,0,0.2132,51.6046,1000,1,1,1749113552,1749113552,0
LTE,234,10,4227,153718643,0,0.2245,51.6079,1000,1,1,1749113670,1749113670,0
LTE,234,15,6148,4618520,0,0.2241,51.6084,1000,1,1,1749113687,1749113687,0
LTE,234,30,24641,6680832,0,0.2241,51.6058,1000,1,1,1749113706,1749113706,0
LTE,234,30,24641,3135506,0,0.2107,51.608,1000,1,1,1749113710,1749113710,0
LTE,234,20,1179,148807,0,0.2141,51.6071,1000,1,1,1749113711,1749113711,0
LTE,234,15,6148,130767904,0,0.2364,51.6092,1000,1,1,1749113765,1749113765,0
LTE,234,10,4227,130767997,0,0.2623,51.61,1000,1,1,1749113790,1749113790,0
LTE,234,15,6148,3912480,0,0.2533,51.6074,1000,1,1,1749113805,1749113805,0
LTE,234,10,4227,128448391,0,0.2428,51.6045,1000,1,1,1749113805,1749113805,0
LTE,234,10,4227,128448386,0,0.2452,51.605,1000,1,1,1749113809,1749113809,0
LTE,234,20,1474,13462785,0,0.2528,51.604,1000,1,1,1749113832,1749113832,0
LTE,234,10,4227,128448629,0,0.2469,51.6024,1000,1,1,1749113832,1749113832,0
LTE,234,10,4227,128448371,0,0.2466,51.602,1000,1,1,1749113846,1749113846,0
UMTS,234,10,22020,1338551,0,0.0116,51.679,1000,1,1,1749114835,1749114835,0
LTE,234,15,6192,3481612,0,-0.1669,51.6893,1000,1,1,1749115269,1749115269,0
LTE,234,30,24440,9153816,-1,-0.1492,51.5135,1000,1,1,1749207361,1749207361,0
LTE,234,30,24441,3090178,-1,-0.149,51.5136,1000,1,1,1749207372,1749207372,0
NR,234,30,164011,1608253441,-1,-0.1491,51.514,1000,2,1,1749207420,1749230521,0
NR,234,30,164011,1608253444,-1,-0.1503,51.5148,1000,3,1,1749207541,1749230521,0
NR,234,30,164011,9800253456,-1,-0.1503,51.5144,1000,2,1,1749207574,1749230521,0
NR,234,30,164011,9800253450,-1,-0.1506,51.5151,1000,2,1,1749207630,1749230521,0
NR,234,30,164011,1608253440,-1,-0.151,51.5158,1000,1,1,1749207711,1749207711,0
NR,234,30,164011,1608253443,-1,-0.1514,51.5181,1000,2,1,1749207768,1749230521,0
NR,234,30,164011,1607352325,-1,-0.1515,51.5176,1000,8,1,1749207780,1749230521,0
NR,234,30,164011,8425619469,-1,-0.1523,51.5207,1000,4,1,1749208076,1749238141,0
NR,234,30,164011,9799352335,-1,-0.1518,51.5198,1000,2,1,1749208086,1749230521,0
NR,234,30,175011,9800106001,-1,-0.1523,51.5213,1000,8,1,1749208179,1749238141,0
LTE,234,30,24442,6950913,-1,-0.1522,51.5209,1000,2,1,1749208229,1749238141,0
LTE,234,10,4114,140165235,-1,-0.1232,51.5339,1000,5,1,1749212941,1749234421,0
LTE,234,10,4114,140165230,-1,-0.1231,51.5331,1000,1,1,1749212460,1749212460,0
LTE,234,10,4114,140165240,-1,-0.1228,51.5403,1000,7,1,1749213030,1749234421,0
LTE,234,10,4114,140165250,-1,-0.1221,51.5429,1000,1,1,1749213071,1749213071,0
LTE,234,10,4114,140165260,-1,-0.1183,51.5489,1000,6,1,1749213101,1749234421,0
LTE,234,10,4114,140123246,-1,-0.1062,51.5658,1000,11,1,1749213161,1749234421,0
LTE,234,20,1344,161627,-1,-0.1523,51.521,1000,1,1,1749214568,1749214568,0
LTE,234,20,1344,205830,-1,-0.1522,51.5211,1000,2,1,1749214598,1749238141,0
LTE,234,20,1005,133640,-1,-0.1523,51.5212,1000,7,1,1749214678,1749238141,0
LTE,234,20,1344,161542,-1,-0.1529,51.5214,1000,4,1,1749214748,1749238141,0
NR,234,30,164011,1487273985,-1,-0.139,51.5228,2156,3,1,1749215108,1753896902,0
NR,234,30,164011,1487273984,-1,-0.1433,51.5227,2453,4,1,1749215168,1753896902,0
NR,234,30,164011,1487273987,-1,-0.1612,51.5215,1000,2,1,1749215288,1753914602,0
NR,234,30,164011,9011462153,-1,-0.1563,51.5225,1000,2,1,1749215298,1749238142,0
NR,234,30,164011,9011462155,-1,-0.1566,51.5225,1000,2,1,1749215308,1749238142,0
NR,234,30,164011,8425619468,-1,-0.1571,51.5225,1000,1,1,1749215368,1749215368,0
LTE,234,30,24461,9134345,-1,-0.1574,51.5233,1000,1,1,1749216148,1749216148,0
LTE,234,20,1577,3390211,-1,-0.1574,51.5233,1000,1,1,1749216258,1749216258,0
LTE,234,30,24461,9134857,-1,-0.1574,51.5233,1000,1,1,1749216368,1749216368,0
LTE,234,20,1627,20547619,-1,-0.1574,51.5233,1000,1,1,1749216598,1749216598,0
LTE,234,30,24461,6556421,-1,-0.1574,51.5233,1000,1,1,1749216628,1749216628,0
LTE,234,30,24461,6557443,-1,-0.1574,51.5233,1000,1,1,1749216688,1749216688,0
LTE,234,30,24461,6557445,-1,-0.1574,51.5233,1000,1,1,1749216718,1749216718,0
LTE,234,20,1577,20547095,-1,-0.1574,51.5233,1000,1,1,1749216728,1749216728,0
LTE,234,30,24461,6558211,-1,-0.1574,51.5233,1000,1,1,1749216918,1749216918,0
NR,234,30,171011,1608433668,-1,-0.0453,51.5059,1000,6,1,1749217218,1750009865,0
NR,234,30,171011,9800433674,-1,-0.0434,51.5065,1000,5,1,1749217568,1750009865,0
NR,234,30,171011,9800433677,-1,-0.0537,51.5019,1000,1,1,1749217768,1749217768,0
LTE,234,10,24601,8099840,-1,-0.1295,51.6044,1000,1,1,1749213301,1749213301,0
LTE,234,10,4291,138500999,-1,-0.1521,51.6232,1000,11,1,1749213350,1749250861,0
LTE,234,10,4226,130140290,-1,-0.1692,51.6417,1000,7,1,1749213410,1749250861,0
UMTS,234,10,22020,5845159,92,-0.1767,51.675,1000,10,1,1749213490,1749250862,0
UMTS,234,10,22020,1342634,262,-0.1777,51.6784,1000,8,1,1749213500,1749250862,0
LTE,234,20,1085,20547553,-1,0.0321,51.5086,1000,4,1,1749280503,1750516446,0
LTE,234,15,6188,1652770,-1,-0.0721,51.5203,1000,1,1,1749282074,1749282074,0
LTE,234,20,1056,3169794,-1,-0.0756,51.5202,1000,1,1,1749282254,1749282254,0
NR,234,15,112319,6996397,-1,-0.08,51.5207,1000,1,1,1749282474,1749282474,0
NR,234,15,112319,6995993,-1,-0.0817,51.5205,1000,7,1,1749282484,1749305042,0
NR,234,15,112319,135102479,-1,-0.0846,51.5189,1000,6,1,1749282704,1749937743,0
NR,234,15,112319,8192025,-1,-0.0848,51.5201,1000,1,1,1749282754,1749282754,0
NR,234,15,112319,6799375,-1,-0.0875,51.5196,1000,6,1,1749282854,1749305043,0
NR,234,15,112319,135102489,-1,-0.0876,51.5193,1000,2,1,1749282914,1749305043,0
NR,234,15,112319,6799385,-1,-0.088,51.5184,1000,2,1,1749283004,1749937743,0
LTE,234,20,1053,3385693,-1,-0.0883,51.5184,1000,1,1,1749283075,1749283075,0
LTE,234,20,1008,20545394,-1,-0.0883,51.5184,1000,1,1,1749283545,1749283545,0
LTE,234,20,1008,20544737,-1,-0.0883,51.5184,1000,1,1,1749283625,1749283625,0
LTE,234,20,1008,20544275,-1,-0.0883,51.5184,1000,1,1,1749283644,1749283644,0
LTE,234,20,1008,20544375,-1,-0.0883,51.5184,1000,1,1,1749283695,1749283695,0
NR,234,15,112330,8913325,-1,-0.1176,51.5135,1000,1,1,1749323408,1749323408,0
LTE,234,20,1642,21764727,-1,-0.1126,51.5044,1000,3,1,1749323608,1749346563,0
NR,234,15,112319,2032055,-1,-0.1042,51.4982,1000,6,1,1749323748,1749346563,0
NR,234,15,112319,17285559,-1,-0.1041,51.4983,1000,3,1,1749323808,1749346563,0
LTE,234,20,1642,21764724,-1,-0.1027,51.4972,1000,6,1,1749323818,1749346563,0
NR,234,15,112319,116883875,-1,-0.1019,51.4966,1000,4,1,1749323828,1749346563,0
NR,234,15,112319,17285539,-1,-0.1016,51.4963,1000,1,1,1749323838,1749323838,0
NR,234,15,112306,173343159,-1,-0.0686,51.485,1000,3,1,1749324258,1749346564,0
NR,234,15,112306,173343139,-1,-0.0658,51.4839,1000,8,1,1749324288,1749346564,0
NR,234,15,112300,1442231,-1,-0.0617,51.4819,1000,9,1,1749324318,1749346564,0
LTE,234,15,12300,4133642,-1,-0.0542,51.4787,1000,3,1,1749324398,1749346564,0
LTE,234,15,12299,1556,-1,-0.0337,51.4759,1000,8,1,1749324598,1751598723,0
LTE,234,20,1070,120583,-1,0.0212,51.4744,1000,7,1,1749324998,1749346565,0
LTE,234,20,1735,1581830,-1,0.024,51.4749,1000,4,1,1749325028,1749346565,0
LTE,234,20,1087,1368328,-1,0.04,51.474,1000,8,1,1749325128,1749346565,0
LTE,234,20,1735,578889,-1,0.0458,51.473,1000,6,1,1749325168,1749346565,0
NR,234,15,112295,15695887,-1,0.0495,51.4722,1000,8,1,1749325198,1749346565,0
LTE,234,20,1087,1368411,-1,0.0565,51.4785,1399,20,1,1749325288,1751598724,0
LTE,234,15,12295,3898644,-1,0.0578,51.4775,1000,5,1,1749325368,1749346565,0
LTE,234,15,12295,19494,-1,0.059,51.4788,1000,3,1,1749325388,1749346565,0
NR,234,15,112295,15695907,-1,0.0618,51.4825,1000,5,1,1749325428,1749346565,0
LTE,234,30,24641,9075716,0,0.1957,51.5173,1000,1,1,1749498295,1749498295,0
UMTS,234,10,21019,1191984,0,0.2694,51.4967,1000,1,1,1749530181,1749530181,0
UMTS,234,10,21019,1196891,0,0.2952,51.4972,1000,1,1,1749530181,1749530181,0
UMTS,234,10,21019,1212514,0,0.3265,51.5027,1000,1,1,1749530346,1749530346,0
LTE,234,30,24640,3907597,0,0.3262,51.5017,1000,1,1,1749530349,1749530349,0
LTE,234,20,1198,13170178,0,0.2967,51.493,1000,1,1,1749532202,1749532202,0
LTE,234,20,1289,13205255,0,-0.2168,51.6846,1000,1,1,1749533977,1749533977,0
LTE,234,10,4112,139080308,-1,-0.0477,51.5289,1000,4,1,1749739812,1749762002,0
LTE,234,10,4112,138734728,-1,-0.0504,51.5282,1000,5,1,1749739832,1749762002,0
LTE,234,10,4112,139080318,-1,-0.055,51.5289,1000,8,1,1749739862,1750444801,0
LTE,234,15,12295,3482636,0,0.2926,51.4862,1000,1,1,1749731894,1749731894,0
LTE,234,30,21601,3360266,0,0.3336,51.4753,1000,1,1,1749746470,1749746470,0
LTE,234,20,1051,13802753,-1,-0.0847,51.5273,1000,5,1,1749828059,1749860761,0
LTE,234,20,1032,21766257,-1,-0.0828,51.5264,1000,16,1,1749828259,1750471922,0
LTE,234,20,1032,21766258,-1,-0.0802,51.5246,1000,8,1,1749828439,1750299121,0
LTE,234,20,1032,21767290,-1,-0.0837,51.5265,1000,6,1,1749828459,1750471921,0
NR,234,15,112319,1556919,-1,-0.0793,51.5273,1000,3,1,1749828509,1749860761,0
NR,234,15,112319,6996407,-1,-0.0802,51.5271,1000,1,1,1749828489,1749828489,0
NR,234,15,106188,212500909,-1,-0.0785,51.5273,1000,1,1,1749828589,1749828589,0
NR,234,15,106188,212500505,-1,-0.0779,51.5258,1000,5,1,1749828609,1751421004,0
NR,234,15,112319,1556515,-1,-0.0779,51.5267,1000,2,1,1749828629,1749860761,0
NR,234,15,112319,1556495,-1,-0.0774,51.5255,1000,14,1,1749828639,1749860762,0
LTE,234,20,1032,21766777,-1,-0.0775,51.5259,1000,4,1,1749828699,1749860761,0
LTE,234,20,1051,165896,-1,-0.0773,51.526,1000,3,1,1749828749,1749860762,0
LTE,234,15,12319,4382730,-1,-0.0773,51.5259,1000,2,1,1749828749,1749860762,0
LTE,234,20,1032,21766677,-1,-0.0772,51.5249,1000,13,1,1749828879,1749860762,0
NR,234,15,112319,1556899,-1,-0.0774,51.5258,1000,3,1,1749828929,1749860762,0
NR,234,15,112319,1556505,-1,-0.0773,51.5253,1000,5,1,1749829109,1749860762,0
LTE,234,20,1051,13802752,-1,-0.0796,51.5274,1000,5,1,1749832340,1752432131,0
LTE,234,15,12319,4241418,-1,-0.0773,51.5256,1000,2,1,1749832476,1749860762,0
NR,234,15,112302,9748909,-1,0.0288,51.5098,1000,3,1,1749837044,1750602962,0
LTE,234,30,24641,3324676,0,0.2884,51.5627,1000,1,1,1749788203,1749788203,0
NR,234,15,106157,508333,-1,-0.0611,51.5497,1000,3,1,1749889603,1749913144,0
LTE,234,15,6157,2402058,-1,-0.0587,51.5594,1000,6,1,1749889673,1749913144,0
NR,234,15,106157,113738158,-1,-0.057,51.5615,1000,2,1,1749889703,1749913144,0
LTE,234,15,6157,2413346,-1,-0.0543,51.5636,1796,22,1,1749889733,1754742003,0
LTE,234,15,6193,5565720,-1,-0.05,51.5695,1000,2,1,1749889843,1749913145,0
LTE,234,20,1398,811592,-1,-0.0118,51.5839,1000,9,1,1749890133,1752903159,0
LTE,234,15,6193,2306058,-1,-0.0126,51.5839,1000,5,1,1749890143,1752903159,0
LTE,234,20,1398,13716315,-1,-0.0061,51.5942,1602,25,1,1749890163,1749937741,0
LTE,234,15,6193,3551014,-1,-0.0021,51.5872,1000,19,1,1749890183,1754742004,0
LTE,234,20,1398,13716295,-1,-0.0008,51.5893,1000,12,1,1749890233,1749913145,0
LTE,234,15,6193,5462290,-1,-0.0032,51.595,1000,5,1,1749890323,1752903159,0
LTE,234,20,1160,536156,-1,-0.0022,51.603,1000,8,1,1749890363,1749913146,0
LTE,234,15,6193,4007448,-1,-0.0009,51.6064,1000,7,1,1749890383,1749913146,0
LTE,234,15,6193,4007438,-1,-0.0004,51.6079,1000,2,1,1749890403,1749913146,0
NR,234,15,106193,96960931,-1,-0.0001,51.6089,1000,3,1,1749890413,1749913146,0
NR,234,15,106193,96960527,-1,0.0007,51.613,795,29,1,1749890473,1754742004,0
NR,234,15,106195,19152921,-1,0.0015,51.6211,1000,4,1,1749890533,1749913146,0
NR,234,15,106193,100335651,-1,0.0018,51.6227,1000,4,1,1749890543,1749913146,0
LTE,234,20,1449,13739010,-1,0.0025,51.6241,1000,4,1,1749890553,1749913146,0
LTE,234,15,6195,4312586,-1,0.0034,51.6258,1000,11,1,1749890553,1754742004,0
LTE,234,20,1449,13739009,-1,0.0029,51.6252,1000,6,1,1749890563,1754742004,0
LTE,234,20,1449,13739008,-1,0.0041,51.627,1000,13,1,1749890573,1754742004,0
LTE,234,15,6195,5870110,-1,0.0072,51.6293,1000,7,1,1749890593,1754742004,0
LTE,234,15,6195,5870114,-1,0.0088,51.6291,1000,6,1,1749890643,1749913146,0
LTE,234,20,1158,469597,-1,0.0085,51.6305,1000,2,1,1749891063,1749913146,0
LTE,234,15,6195,5859622,-1,0.0076,51.6287,1000,5,1,1749891103,1754742004,0
LTE,234,15,6195,5859616,-1,0.0102,51.6272,1000,7,1,1749891123,1749913146,0
NR,234,15,106195,19153332,-1,0.0089,51.6285,1000,2,1,1749891233,1749913146,0
LTE,234,15,6195,5859602,-1,0.0111,51.6256,1000,2,1,1749891473,1749913146,0
NR,234,15,106195,19153312,-1,0.0114,51.625,1000,1,1,1749891524,1749891524,0
NR,234,15,106195,19152911,-1,0.012,51.6246,1000,15,1,1749891534,1754742005,0
LTE,234,20,1398,13716224,-1,-0.0082,51.585,4779,47,1,1749912109,1754742004,0
NR,234,15,106193,94666767,-1,-0.001,51.5877,1000,3,1,1749912109,1749937741,0
LTE,234,15,6193,3551010,-1,-0.0045,51.586,1000,12,1,1749912119,1749937741,0
LTE,234,15,6193,2223650,-1,-0.0094,51.5847,1000,6,1,1749912209,1752903159,0
LTE,234,15,6193,2223640,-1,-0.0133,51.5836,1000,4,1,1749912229,1749937741,0
LTE,234,20,1157,13823323,-1,-0.0156,51.5833,1000,4,1,1749912239,1749937741,0
LTE,234,15,6193,2306070,-1,-0.0212,51.5827,1000,1,1,1749912279,1749912279,0
LTE,234,15,6193,2306086,-1,-0.0232,51.5826,1000,13,1,1749912299,1754742003,0
LTE,234,15,6193,2266646,-1,-0.0429,51.5756,1000,9,1,1749912479,1749937742,0
LTE,234,15,6157,2293286,-1,-0.0491,51.5706,1000,12,1,1749912529,1749937742,0
NR,234,15,106157,16531885,-1,-0.0515,51.5672,1000,4,1,1749912559,1749937742,0
LTE,234,15,6157,2413344,-1,-0.058,51.5607,1000,4,1,1749912679,1749937742,0
GSM,234,15,306,25110,-1,-0.0585,51.555,1000,3,1,1749912719,1749937742,0
LTE,234,20,1098,179206,-1,-0.0611,51.5508,1000,5,1,1749912751,1749937742,0
NR,234,15,106157,508334,-1,-0.0611,51.5503,1000,8,1,1749912751,1749937742,0
NR,234,15,106157,508324,-1,-0.0604,51.5485,1000,4,1,1749912779,1749937742,0
LTE,234,15,6188,2226188,-1,-0.058,51.5375,1000,3,1,1749912929,1749937742,0
NR,234,15,112319,180643,-1,-0.0832,51.5177,1000,1,1,1749913650,1749913650,0
NR,234,15,112319,135102883,-1,-0.0837,51.5178,1000,1,1,1749913670,1749913670,0
NR,234,15,112319,7290915,-1,-0.0853,51.518,1000,2,1,1749913830,1749937743,0
NR,234,15,112319,6799799,-1,-0.089,51.5183,1000,1,1,1749914070,1749914070,0
NR,234,15,112319,6799395,-1,-0.089,51.5183,1000,1,1,1749914080,1749914080,0
NR,234,30,169011,8422064145,-1,0.1008,51.5047,1046,4,1,1749969847,1750009862,0
NR,234,30,169011,8621572113,-1,0.1112,51.5069,1000,3,1,1749970037,1753726626,0
NR,234,30,169011,837238789,-1,0.0978,51.5094,1000,2,1,1749970317,1750009862,0
NR,234,30,169011,9020981260,-1,0.0883,51.5045,1000,2,1,1749970437,1750009862,0
